ubigeo,iddpto,idprov,n_facilities_total,n_emergency_active,n_emergency_structural,camas_total,n_public,n_private,n_ccpp_baseline,dist_median_m_baseline,dist_median_m_alternative,pct_ccpp_gt5km_baseline,pct_ccpp_gt20km_baseline,pct_ccpp_gt5km_alternative,pct_ccpp_gt20km_alternative,susalud_latest_year,susalud_atenciones,susalud_atendidos,facility_density_baseline,activity_per_ccpp_baseline,comp_facility_baseline,comp_activity_baseline,comp_access_baseline,hadi_baseline,hadi_quintile_baseline,facility_density_alternative,activity_per_ccpp_alternative,comp_facility_alternative,comp_activity_alternative,comp_access_alternative,hadi_alternative,hadi_quintile_alternative,quintile_shift,classification_change
220706,22,2207,1,0,0,0,1,0,17.0,2722.0,2722.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
050904,05,0509,1,1,0,0,1,0,15.0,1457.0,18067.0,0.0,0.0,100.0,0.0,2018.0,0,0,6.666666666666667,0.0,0.19502407704654895,0.695024077046549,0.3175494917067951,0.4025,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
101102,10,1011,1,1,0,0,1,0,58.0,1748.0,3430.0,20.69,0.0,20.69,0.0,2018.0,0,0,1.7241379310344827,0.0,0.42857142857142855,0.695024077046549,0.3175494917067951,0.4804,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
090508,09,0905,1,1,0,0,1,0,14.0,3936.0,4871.0,0.0,0.0,28.57,0.0,2026.0,144,131,7.142857142857142,10.285714285714286,0.18057784911717495,0.15730337078651685,0.3175494917067951,0.2185,Q2,0.0,10.285714285714286,0.7835741037988229,0.15730337078651685,0.3373461744248261,0.4261,Q3,1,worsened 1
040109,04,0401,6,6,3,22,5,0,1.0,475.0,475.0,0.0,0.0,0.0,0.0,2026.0,1710,1593,600.0,1710.0,0.002407704654895666,0.027822364901016586,0.3175494917067951,0.1159,Q1 (Best),300.0,1710.0,0.00909577314071696,0.027822364901016586,0.3373461744248261,0.1248,Q1 (Best),0,same
140105,14,1401,7,4,4,16,7,0,8.0,1513.0,1513.0,0.0,0.0,0.0,0.0,2025.0,528,101,50.0,66.0,0.024612092027822365,0.09684323167469235,0.3175494917067951,0.1463,Q1 (Best),50.0,66.0,0.02835741037988229,0.09684323167469235,0.3373461744248261,0.1542,Q1 (Best),0,same
021507,02,0215,1,0,0,0,1,0,13.0,11581.0,13730.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
150124,15,1501,1,1,1,0,1,0,13.0,2025.0,2025.0,0.0,0.0,0.0,0.0,2025.0,95,92,7.6923076923076925,7.3076923076923075,0.1653290529695024,0.1658640984483681,0.3175494917067951,0.2162,Q2,7.6923076923076925,7.3076923076923075,0.07918673087212413,0.1658640984483681,0.3373461744248261,0.1941,Q1 (Best),-1,improved 1
040112,04,0401,13,13,9,48,13,0,2.0,563.0,910.0,0.0,0.0,0.0,0.0,2026.0,29905,29592,650.0,14952.5,0.001070090957731407,0.00909577314071696,0.3175494917067951,0.1092,Q1 (Best),450.0,14952.5,0.005885500267522739,0.00909577314071696,0.3373461744248261,0.1174,Q1 (Best),0,same
120415,12,1204,1,1,0,0,1,0,8.0,2606.0,3639.0,0.0,0.0,12.5,0.0,2018.0,0,0,12.5,0.0,0.08640984483681113,0.695024077046549,0.3175494917067951,0.3663,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
050809,05,0508,1,0,0,0,1,0,13.0,15715.0,4811.0,100.0,0.0,46.15,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
130107,13,1301,5,2,2,6,5,0,52.0,1575.0,1544.0,0.0,0.0,0.0,0.0,2026.0,4749,4731,3.8461538461538463,91.32692307692308,0.30658105939004815,0.08507223113964688,0.3175494917067951,0.2364,Q2,3.8461538461538463,91.32692307692308,0.14579989299090423,0.08507223113964688,0.3373461744248261,0.1894,Q1 (Best),-1,improved 1
211305,21,2113,1,0,1,0,1,0,43.0,10238.0,2138.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,2.3255813953488373,0.0,0.25013376136971643,0.695024077046549,0.3373461744248261,0.4275,Q3,0,same
010308,01,0103,1,0,0,0,1,0,29.0,22855.0,5223.0,100.0,100.0,62.07,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.9668271803103263,0.8133,Q5 (Worst),0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,-1,improved 1
120107,12,1201,4,2,2,14,3,1,13.0,1322.0,969.0,7.69,0.0,7.69,0.0,2026.0,999,960,15.384615384615385,76.84615384615384,0.07196361690743713,0.09202782236490102,0.3175494917067951,0.1605,Q1 (Best),15.384615384615385,76.84615384615384,0.047084002140181914,0.09202782236490102,0.3373461744248261,0.1588,Q1 (Best),0,same
040110,04,0401,5,3,4,0,5,0,1.0,547.0,303.0,0.0,0.0,0.0,0.0,2026.0,686,464,300.0,686.0,0.006688068485821295,0.039058319957196365,0.3175494917067951,0.1211,Q1 (Best),400.0,686.0,0.006955591225254147,0.039058319957196365,0.3373461744248261,0.1278,Q1 (Best),0,same
120906,12,1209,3,3,0,0,3,0,9.0,483.0,3580.0,0.0,0.0,0.0,0.0,2018.0,0,0,33.33333333333333,0.0,0.03156768325307651,0.695024077046549,0.3175494917067951,0.348,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
120129,12,1201,2,0,1,0,2,0,13.0,6527.0,2454.0,76.92,0.0,7.69,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,7.6923076923076925,0.0,0.07918673087212413,0.695024077046549,0.3373461744248261,0.3705,Q2,-1,improved 1
040122,04,0401,5,5,2,0,5,0,19.0,1362.0,3296.0,0.0,0.0,5.26,0.0,2026.0,1037,420,26.31578947368421,54.578947368421055,0.037988228999464954,0.1032637774210808,0.3175494917067951,0.1529,Q1 (Best),10.526315789473683,54.578947368421055,0.062332798287854464,0.1032637774210808,0.3373461744248261,0.1676,Q1 (Best),0,same
030709,03,0307,1,0,0,0,1,0,18.0,7021.0,9858.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120211,12,1202,3,0,0,0,3,0,7.0,4336.0,3454.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120207,12,1202,1,0,0,0,1,0,21.0,2459.0,4183.0,4.76,0.0,23.81,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
090303,09,0903,1,1,0,0,1,0,16.0,2359.0,6936.0,0.0,0.0,93.75,0.0,2026.0,71,35,6.25,4.4375,0.20679507758159443,0.19154628143392188,0.3175494917067951,0.2386,Q2,0.0,4.4375,0.7835741037988229,0.19154628143392188,0.3373461744248261,0.4375,Q3,1,worsened 1
080107,08,0801,1,1,0,0,1,0,21.0,1186.0,6019.0,0.0,0.0,66.67,0.0,2018.0,0,0,4.761904761904762,0.0,0.2640449438202247,0.695024077046549,0.3175494917067951,0.4255,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
211304,21,2113,1,0,1,0,1,0,23.0,10138.0,1236.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,4.3478260869565215,0.0,0.13456393793472446,0.695024077046549,0.3373461744248261,0.389,Q2,-1,improved 1
120116,12,1201,2,0,0,0,2,0,12.0,3986.0,4368.0,41.67,0.0,33.33,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120428,12,1204,2,2,0,0,2,0,22.0,1568.0,3249.0,0.0,0.0,9.09,0.0,2018.0,0,0,9.090909090909092,0.0,0.13590155163188872,0.695024077046549,0.3175494917067951,0.3828,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
220509,22,2205,1,0,0,0,1,0,20.0,4166.0,5589.0,30.0,0.0,80.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
081307,08,0813,1,0,0,0,1,0,16.0,4165.0,4165.0,25.0,0.0,25.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120904,12,1209,4,4,1,0,4,0,13.0,759.0,2548.0,0.0,0.0,0.0,0.0,2018.0,0,0,30.76923076923077,0.0,0.03451043338683788,0.695024077046549,0.3175494917067951,0.349,Q2,7.6923076923076925,0.0,0.07918673087212413,0.695024077046549,0.3373461744248261,0.3705,Q2,0,same
140303,14,1403,2,0,1,0,2,0,26.0,9179.0,1878.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,3.8461538461538463,0.0,0.14579989299090423,0.695024077046549,0.3373461744248261,0.3927,Q2,-1,improved 1
120210,12,1202,3,0,1,0,3,0,17.0,2344.0,2092.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,5.88235294117647,0.0,0.10032102728731943,0.695024077046549,0.3373461744248261,0.3776,Q2,-1,improved 1
110501,11,1105,5,1,3,57,5,0,24.0,2585.0,1462.0,0.0,0.0,0.0,0.0,2026.0,75893,30780,4.166666666666666,3162.2083333333335,0.28999464954521137,0.020331728196896735,0.3175494917067951,0.2093,Q2,12.5,3162.2083333333335,0.054307116104868915,0.020331728196896735,0.3373461744248261,0.1373,Q1 (Best),-1,improved 1
150133,15,1501,30,5,10,376,29,0,2.0,483.0,453.0,0.0,0.0,0.0,0.0,2026.0,55000,44370,250.0,27500.0,0.008560727661851257,0.005885500267522739,0.3175494917067951,0.1107,Q1 (Best),500.0,27500.0,0.005082932049224184,0.005885500267522739,0.3373461744248261,0.1161,Q1 (Best),0,same
130610,13,1306,1,0,0,0,1,0,27.0,16167.0,14710.0,100.0,0.0,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
022006,02,0220,2,2,0,0,2,0,28.0,1483.0,2533.0,0.0,0.0,0.0,0.0,2018.0,0,0,7.142857142857142,0.0,0.18057784911717495,0.695024077046549,0.3175494917067951,0.3977,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
150101,15,1501,44,12,29,2373,35,9,1.0,826.0,826.0,0.0,0.0,0.0,0.0,2026.0,261883,132827,1200.0,261883.0,0.0,0.0,0.3175494917067951,0.1058,Q1 (Best),2900.0,261883.0,0.0,0.0,0.3373461744248261,0.1124,Q1 (Best),0,same
120413,12,1204,1,1,0,0,1,0,7.0,1844.0,5011.0,0.0,0.0,57.14,0.0,2018.0,0,0,14.285714285714285,0.0,0.07731407169609417,0.695024077046549,0.3175494917067951,0.3633,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
120130,12,1201,1,0,1,0,1,0,5.0,3308.0,2393.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,20.0,0.0,0.04173354735152488,0.695024077046549,0.3373461744248261,0.358,Q2,-1,improved 1
130105,13,1301,10,7,4,29,10,0,1.0,559.0,580.0,0.0,0.0,0.0,0.0,2026.0,13123,13086,700.0,13123.0,0.0005350454788657035,0.010700909577314071,0.3175494917067951,0.1096,Q1 (Best),400.0,13123.0,0.006955591225254147,0.010700909577314071,0.3373461744248261,0.1183,Q1 (Best),0,same
040107,04,0401,7,6,1,0,7,0,5.0,706.0,1578.0,0.0,0.0,0.0,0.0,2026.0,3846,2554,120.0,769.2,0.0149812734082397,0.037988228999464954,0.3175494917067951,0.1235,Q1 (Best),20.0,769.2,0.04173354735152488,0.037988228999464954,0.3373461744248261,0.139,Q1 (Best),0,same
120421,12,1204,1,1,0,0,1,0,8.0,1455.0,5465.0,0.0,0.0,62.5,0.0,2018.0,0,0,12.5,0.0,0.08640984483681113,0.695024077046549,0.3175494917067951,0.3663,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
020506,02,0205,1,1,0,0,1,0,9.0,2317.0,20856.0,0.0,0.0,100.0,100.0,2018.0,0,0,11.11111111111111,0.0,0.10005350454788657,0.695024077046549,0.3175494917067951,0.3709,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.9882289994649546,0.8223,Q5 (Worst),3,worsened 3
120901,12,1209,1,1,1,0,1,0,10.0,1613.0,1613.0,0.0,0.0,0.0,0.0,2023.0,987,934,10.0,98.7,0.11637239165329052,0.08239700374531835,0.3175494917067951,0.1721,Q1 (Best),10.0,98.7,0.06554307116104868,0.08239700374531835,0.3373461744248261,0.1618,Q1 (Best),0,same
010610,01,0106,1,0,0,0,1,0,11.0,6608.0,3735.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
200806,20,2008,1,0,0,0,1,0,13.0,3381.0,3381.0,7.69,0.0,7.69,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120408,12,1204,1,1,0,0,1,0,10.0,1082.0,2866.0,0.0,0.0,0.0,0.0,2018.0,0,0,10.0,0.0,0.11637239165329052,0.695024077046549,0.3175494917067951,0.3763,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
120434,12,1204,2,2,1,0,2,0,7.0,779.0,2859.0,0.0,0.0,0.0,0.0,2018.0,0,0,28.57142857142857,0.0,0.036650615302300696,0.695024077046549,0.3175494917067951,0.3497,Q2,14.285714285714285,0.0,0.049491706795077584,0.695024077046549,0.3373461744248261,0.3606,Q2,0,same
010611,01,0106,1,0,1,0,1,0,7.0,10816.0,1281.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,14.285714285714285,0.0,0.049491706795077584,0.695024077046549,0.3373461744248261,0.3606,Q2,-1,improved 1
190203,19,1902,1,0,0,0,1,0,10.0,6416.0,6416.0,90.0,0.0,90.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120412,12,1204,1,1,0,0,1,0,12.0,922.0,3367.0,0.0,0.0,8.33,0.0,2018.0,0,0,8.333333333333332,0.0,0.15382557517388978,0.695024077046549,0.3175494917067951,0.3888,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
120201,12,1202,1,1,1,12,1,0,17.0,1888.0,1677.0,0.0,0.0,0.0,0.0,2026.0,1927,1499,5.88235294117647,113.3529411764706,0.21936864633493847,0.0743713215623328,0.3175494917067951,0.2038,Q2,5.88235294117647,113.3529411764706,0.10032102728731943,0.0743713215623328,0.3373461744248261,0.1707,Q1 (Best),-1,improved 1
150117,15,1501,12,2,10,10,12,0,8.0,807.0,523.0,0.0,0.0,0.0,0.0,2026.0,20312,19195,25.0,2539.0,0.040930979133226325,0.02514713750668807,0.3175494917067951,0.1279,Q1 (Best),125.0,2539.0,0.021936864633493848,0.02514713750668807,0.3373461744248261,0.1281,Q1 (Best),0,same
010204,01,0102,2,0,1,0,2,0,12.0,6313.0,1471.0,91.67,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,8.333333333333332,0.0,0.0738362760834671,0.695024077046549,0.3373461744248261,0.3687,Q2,-1,improved 1
120407,12,1204,1,1,0,0,1,0,8.0,1244.0,5139.0,0.0,0.0,62.5,0.0,2018.0,0,0,12.5,0.0,0.08640984483681113,0.695024077046549,0.3175494917067951,0.3663,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
120208,12,1202,1,1,0,0,1,0,5.0,1297.0,2062.0,0.0,0.0,0.0,0.0,2018.0,0,0,20.0,0.0,0.051899411449973246,0.695024077046549,0.3175494917067951,0.3548,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
150139,15,1501,1,0,0,0,1,0,1.0,2568.0,2568.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
050104,05,0501,3,3,2,0,3,0,12.0,2376.0,3565.0,0.0,0.0,16.67,0.0,2025.0,932,898,25.0,77.66666666666667,0.040930979133226325,0.09149277688603531,0.3175494917067951,0.15,Q1 (Best),16.666666666666664,77.66666666666667,0.04467629748528625,0.09149277688603531,0.3373461744248261,0.1578,Q1 (Best),0,same
110106,11,1101,4,4,2,6,4,0,25.0,951.0,1382.0,0.0,0.0,0.0,0.0,2024.0,1339,1047,16.0,53.56,0.06848582129481005,0.10486891385767791,0.3175494917067951,0.1636,Q1 (Best),8.0,53.56,0.07597645799892991,0.10486891385767791,0.3373461744248261,0.1727,Q1 (Best),0,same
101103,10,1011,0,0,0,0,0,0,55.0,4096.0,4695.0,20.0,0.0,38.18,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
040202,04,0402,3,0,0,0,3,0,9.0,2534.0,2534.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120215,12,1202,2,0,1,0,2,0,11.0,4919.0,2202.0,45.45,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,9.090909090909092,0.0,0.06955591225254147,0.695024077046549,0.3373461744248261,0.3673,Q2,-1,improved 1
110210,11,1102,1,0,1,0,1,0,11.0,4796.0,1221.0,45.45,0.0,0.0,0.0,2026.0,18,18,0.0,1.6363636363636365,0.777956126270733,0.2252541466024612,0.3175494917067951,0.4403,Q3,9.090909090909092,1.6363636363636365,0.06955591225254147,0.2252541466024612,0.3373461744248261,0.2107,Q2,-1,improved 1
150112,15,1501,14,2,8,0,14,0,3.0,429.0,429.0,0.0,0.0,0.0,0.0,2026.0,37073,28088,66.66666666666666,12357.666666666666,0.021936864633493848,0.011771000535045479,0.3175494917067951,0.1171,Q1 (Best),266.66666666666663,12357.666666666666,0.010968432316746924,0.011771000535045479,0.3373461744248261,0.12,Q1 (Best),0,same
050115,05,0501,2,2,1,24,2,0,12.0,1174.0,1661.0,0.0,0.0,25.0,0.0,2026.0,629,388,16.666666666666664,52.416666666666664,0.06607811663991439,0.10647405029427501,0.3175494917067951,0.1634,Q1 (Best),8.333333333333332,52.416666666666664,0.0738362760834671,0.10647405029427501,0.3373461744248261,0.1726,Q1 (Best),0,same
020610,02,0206,1,1,0,0,1,0,29.0,802.0,2410.0,0.0,0.0,0.0,0.0,2018.0,0,0,3.4482758620689653,0.0,0.32557517388978063,0.695024077046549,0.3175494917067951,0.446,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
190101,19,1901,5,2,3,0,5,0,11.0,2535.0,2529.0,0.0,0.0,0.0,0.0,2026.0,49,39,18.181818181818183,4.454545454545454,0.05805243445692884,0.19101123595505617,0.3175494917067951,0.1889,Q1 (Best),27.27272727272727,4.454545454545454,0.03584804708400214,0.19101123595505617,0.3373461744248261,0.1881,Q1 (Best),0,same
150205,15,1502,3,0,1,0,3,0,10.0,2602.0,2235.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,10.0,0.0,0.06554307116104868,0.695024077046549,0.3373461744248261,0.366,Q2,-1,improved 1
050110,05,0501,7,6,4,66,7,0,15.0,1072.0,1441.0,0.0,0.0,0.0,0.0,2026.0,44352,11500,40.0,2956.8,0.02835741037988229,0.02086677367576244,0.3175494917067951,0.1223,Q1 (Best),26.666666666666668,2956.8,0.03638309256286784,0.02086677367576244,0.3373461744248261,0.1315,Q1 (Best),0,same
120416,12,1204,1,1,1,0,1,0,13.0,1178.0,1178.0,0.0,0.0,0.0,0.0,2018.0,0,0,7.6923076923076925,0.0,0.1653290529695024,0.695024077046549,0.3175494917067951,0.3926,Q2,7.6923076923076925,0.0,0.07918673087212413,0.695024077046549,0.3373461744248261,0.3705,Q2,0,same
020602,02,0206,1,1,1,0,1,0,35.0,1492.0,1492.0,0.0,0.0,0.0,0.0,2018.0,0,0,2.857142857142857,0.0,0.3552701979668272,0.695024077046549,0.3175494917067951,0.4559,Q3,2.857142857142857,0.0,0.20331728196896737,0.695024077046549,0.3373461744248261,0.4119,Q3,0,same
040117,04,0401,2,2,0,0,2,0,7.0,1261.0,2983.0,0.0,0.0,0.0,0.0,2018.0,0,0,28.57142857142857,0.0,0.036650615302300696,0.695024077046549,0.3175494917067951,0.3497,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
120409,12,1204,1,1,0,0,1,0,4.0,1480.0,3714.0,0.0,0.0,25.0,0.0,2018.0,0,0,25.0,0.0,0.040930979133226325,0.695024077046549,0.3175494917067951,0.3512,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
210103,21,2101,2,0,0,0,2,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,
120121,12,1201,2,1,1,0,2,0,10.0,1496.0,1650.0,0.0,0.0,0.0,0.0,2025.0,27,7,10.0,2.7,0.11637239165329052,0.20492241840556447,0.3175494917067951,0.2129,Q2,10.0,2.7,0.06554307116104868,0.20492241840556447,0.3373461744248261,0.2026,Q2,0,same
200802,20,2008,2,0,1,0,2,0,10.0,2799.0,1815.0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,10.0,0.0,0.06554307116104868,0.695024077046549,0.3373461744248261,0.366,Q2,-1,improved 1
120117,12,1201,1,0,0,0,1,0,8.0,8233.0,2925.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
080103,08,0801,1,0,0,0,1,0,29.0,7739.0,6323.0,100.0,0.0,89.66,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
140114,14,1401,2,0,1,0,2,0,4.0,4692.0,1437.0,50.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,25.0,0.0,0.037988228999464954,0.695024077046549,0.3373461744248261,0.3568,Q2,-1,improved 1
021504,02,0215,1,0,0,0,1,0,15.0,19996.0,6075.0,100.0,46.67,100.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.8180845371856608,0.7637,Q4,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,0,same
150111,15,1501,11,1,8,637,11,0,3.0,1268.0,181.0,0.0,0.0,0.0,0.0,2026.0,21334,17342,33.33333333333333,7111.333333333333,0.03156768325307651,0.016051364365971106,0.3175494917067951,0.1217,Q1 (Best),266.66666666666663,7111.333333333333,0.010968432316746924,0.016051364365971106,0.3373461744248261,0.1215,Q1 (Best),0,same
020603,02,0206,2,2,0,0,2,0,29.0,763.0,4585.0,0.0,0.0,34.48,0.0,2018.0,0,0,6.896551724137931,0.0,0.18940609951845908,0.695024077046549,0.3175494917067951,0.4007,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120104,12,1201,1,1,0,0,1,0,11.0,1780.0,8530.0,0.0,0.0,100.0,0.0,2018.0,0,0,9.090909090909092,0.0,0.13590155163188872,0.695024077046549,0.3175494917067951,0.3828,Q2,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,2,worsened 2
140104,14,1401,1,0,0,0,1,0,1.0,8662.0,2100.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
120132,12,1201,1,0,0,0,1,0,13.0,7048.0,2644.0,100.0,0.0,15.38,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
010523,01,0105,1,0,0,0,1,0,5.0,14830.0,3942.0,100.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.777956126270733,0.695024077046549,0.3175494917067951,0.5968,Q3,0.0,0.0,0.7835741037988229,0.695024077046549,0.3373461744248261,0.6053,Q4,1,worsened 1
090108,09,0901,1,1,1,0,1,0,13.0,1127.0,1127.0,0.0,0.0,0.0,0.0,2026.0,14,14,7.6923076923076925,1.0769230769230769,0.1653290529695024,0.2370251471375067,0.3175494917067951,0.24,Q2,7.6923076923076925,1.0769230769230769,0.07918673087212413,0.2370251471375067,0.3373461744248261,0.2179,Q2,0,same
